title,category,content
Drug pusher' utas sa hotel,C,notorious shabu pusher tay surender sama tulak raang kipagbaril sabay intelligence operative plaridel pnp tapos buy-bust operation suspek el highway hotel sakop bgy tabang plaridel bulac makalawa gabi kilala p supt andrew aguirre plaridel police chief suspek aldw salvador alias aweng hustong gulang residente sitio dike bgy banga nd plaridel top drug personalities sabg bay atay pook engkuwentro raang putuk awtoridad samantalang suko samang ahren santos ramos alias ayen bilang drug watchlist residente sitio dike bgy banga nd plaridel rekober soco bulac provincial office caliber armscor basyo bala gramo shabu drugs raphernalias bukod rekober euro enduro motorcycle plaka yamaha mio amore ca kuha kete shabu sukong suspek santos
BJMP sa Misamis Oriental sinuyod sa kontrabando,C,lunsad sorpresang speksyon tau bjmp misamis oriental provincial jail mopj resulta kpiska higit kontrabando jail consultant romel factura sagawa speksyon grupo jail warden domador tagarda kpiska liit rectangular sachet shabu selda high profile inmates malib kpiska jail inspectors cellphones charger simcards memory cards lighters kutsilyo cutters guntg kutsara sabing apat inspection pisa noong hunyo amin factura posibleng dagdag song mpa inmates nakun kontrabando iligal droga
3 Chinese sa Pangasinan dinampot sa boga,C,chese national iligal igat baril aresto tau pnp-crimal investigation detection group cidg operasyon sual as kilala dakip sina shili wong hou hou zhiquiang tse-yu tai residente bgy baquien sual supt angel genorga regional chief cidg region target operasyon shili impormasyong tanggap ugnay igat armas sabg operasyon tyempu pulis pang dayu agad ding dala pulisya kpiska suspeks cal cal revolver pirasong magazine basyo bala ihahanda song labag ra comprehensive firearms law sampa suspek alamos city regional trial court as w edniel rosa ojt
3 Taiwanese swak sa kaso ng illegal drugs,C,pormal mpa philippe drug enforcement agency pdea song illegal drugs taiwanese nationals aresto hiwalay anti-drug operation las pi aque noong rtes harap song republic act comprehensive dangerous drugs act suspek sina shih ming tsai kuo chu cheng alyas art aron chun ming lin alyas allen report pdea aresto sina tsai cheng loob bahay philamlife village mplona dos las pi lin dakip loob unit executive villagers society bf homes phase aque city sina tsai cheng kasu labag batas article ii sec manufacture dangerous drugs sec manufacture delivery equipment instrument apparatus paraphernalia dangerous drugs sec possession sec use dangerous drugs dakip rekober pdea gramo shabu gramo brownish substance laun kpirmang shabu kpiska drug paraphernalia ibang kemikal gamit shabu sabg operasyon
4 pang drug deaths sa Malabon at Maynila,C,lakg hinalang wang drug pushers tay dakip hiwalay operasyon ynila labon kilala sawi sina roger bonifacio anyos alyas roger ong residente banaba alley c p garcia st brgy tondo manila renato dando anyos alyas neno alyas it residente sta mesa manila samantala aresto nam kilalang sina ser paco anyos pendatu tulo anyos residente block gasang baseco compound port area manila angel eugenio anyos endaya st dagup tondo manila samantala pang ano drug dealer paulo bauzon anyos aktuhang bagsak ndang droga tay labon makalawa gabi
Lumad tribal leader niratrat,C,dead-on-the-spot ata tribal leader sama baril hinalaang miyembro new people army npa makalawa hapon nabo davao del norte kilala sawi sina ata quibato district tribal leader datu reben labawa romeo tanio base ulat th infantry division spokesperson capt rhy batchar bibyahe ano national highway nabo city biktima biglang litaw mgasuspek sakay motorsiklo baril ilang ulit sidente sama sina labaw tanio ata-manabo tribe leaders dalo convergence forum consultation organisa national commision indigenous people ncip xi rj restaurant brgy gredu sabg lungsod usap tupad slope agriculture land technology pilot projects lad department agriculture department environment natural resources ncip technical education skills development authority agapay municipal agrarian reform office city enviroment natural resources office nabo sipagdalo sabg tipon samantala tuloy operasyon tugis samga salar batchar
2 pulis TIMBOG SA COLORUM,C,pulis-makati aktu sanib pwersa tau land transportation office lto land transportation franchising regulatory board ltfrb metropolitan manila development authority mda philippe national police highway patrol group pnp-hpg sada kolorum van hapon joint operation kolorum gawa lto ltfrb hpg mda edsa quezon city bungad cavite roxas blvd coastal mall upang abang huli sadang kolorum van van kulay puti plaka harang awtoridad edsa baltawak puno sahero kilalang pulis ti driver van itanggi amasada kolorum halip sabi car pool angkas kilala pulis kilalang po divo de asis darw tanggi nam ta niyang id sabg operasyon gawa edsa quezon city saky huli dala impounding area ltfrb taytay supt jenny tecson tagapagsalita southern police district spd higpit bawal pulis gamit colorum saky labag nuntun imbestiga ano munu hulg pulis
MAHABA PA ANG LISTAHAN!,C,ibulgar hapon philippe national police pnp chief director general ronald dela rosa long list public officials konektado illegal drugs ulong rodrigo duterte lista presidente mukhang meron want preempt divulging additional information htay n yo lang meron siyang ilalabas observation meron siyang sabi additional al hayag dela rosa media usap police generals ibulgar ulo ugnay illegal drugs trade president yung info lang galg pnp isafp nica government agencies nya-kanyang tel departments president access info dagdag urirat gaano haba lista ulo hiwatig dela rosa nayam rappler many pages nam pnp spokesperson sr supt dionardo carlos kpirma pang opisyal pnp bigay proteksyon drug lords tuloy ba-validate tuluy-tuloy yung checking validation pang lutang al po validated involved tanggap po ilegal droga habul po pnp hayag carlos nauna rito alan idawit droga ulong duterte aktibong heneral pnp sina chief supt joel dilao dating director national capital region police office ncrpo chief supt edgardo tio dating quezon city police district qcpd director chief supt bernardo diaz dating western visayas police director bilang sina retired general rcelo garbo ret chief supt vicente loot
Pope nakiramay sa pinatay na estudyante,C,abot kiramay dasal pope francis milya estudyanteng amerikano patay roma ulat kipagkita santo papa ulang biktima sina jodi nick solomon bigay simpatiya akong darasal biktimang beau solom anyos tubong spring green wis aral john cabot university tagpu bangkay nitong lutang-lutang tiber river tapos wala noong hulyo unang imbestigasyon pulis biktima solomon robbery alamang patay suspek simo galioto anyos sabing talo itulak suspek biktima ilog imbestigasyon awtoridad lunod sawi
Surprise drug test  sa pulis-Gapo,C,sorpresa miyembro pulis lungsod olongapo biglang ianunsiyo acting city director p sr supt jerry tait sbad roon urine drug testing obligado sailalim sbad surprise urine drug test sabay command conference hapon aga camp cabal bgy baretto lungsod sbad gawa drug testing alsunod utus philippe national police pnp chief supt ronald bato dela rosa upang lis hanay pulis kontra droga sakali ano miyembro pulis positibo drug testing nam agad sibak puwesto halip sailalim pang confirmatory test asa labas ngayong lggo resulta urine drug test
Dalaginding ginahasa ng ama,C,kulung bagsak anyos ama arestu awtoridad raang reyp sarilg anak anyos sakt nitong anak tapos gahasa bgy san jose baliwag bulac makalawa gabi kilala p sr supt romeo caramat jr acting bulac police director arestong exan rasamala datulok asawa jobless bukod song statutory rape sampa song physical injuries relation ra provincial prosecutors office-malolos city suspek raang gulpi sakt anak gahasa idamay nakit anyos batang baeng patid dakong alas- gabi anap sidente utus suspek anak nympha tungo loob comfort room kungsa agad sunod suspek tanggal short ibabang saplot anak saka ta ari hipo saka gahasa biktima tapos gahasa sakt anak idamay bunsong patid anyos upang takp gayunpam sbong bata ina agad ang sbong awtoridad upang aresto suspek
Pinoy chef kulong sa prostitusyon,C,pilipong kusero taw buwang kulong united arab emirates uae ano dawit prostitusyon report gulf news k e pilipong kusero sabg bansa di ano payag kipagtalik emirati national edad villa al barsha noong buw nobyembre raang taon sabi gulf news report tapos yari talik loob villa bugbog emirati k e mawal malay tangay bag lam pera halagang aed arab emirates dirham pang gamit gaya cellphone base labas report pataw judge fahd al shamsi dubai court first instance dagdag pang buwang kulong emirati k e nam ukulang rusa buwang kulong
Singaporean couple kulong  sa pagkamatay ng anak,C,hatulang bilanggo sgapore raang hirap tay anyos anak pagka almusal sabg bansa ulat ibaba district judge bala reddy hatol taong kulong ina biktima zaidah anyos gayund sama nitong zai jamari anyos hatul taong kulong palo imbestigasyon awtoridad awtopsiya labi bata external injuries ibang parte kataw record korte hirap akusado slit tayo rito habang oras sipa sampal noong nobyembre tulung akusado buhat kamay slit tapos tanggi itong kain almusal sapilitang paka dried chili pepper kuntento sapit gabi muling sakt biktima tamong sugat tagpu itong wala buhay sunod araw ibasura korte alibi zaidah sabg aksidenteng hulog biktima comfort room tama ulo semento
"75 sumukong drug suspects, pinag-Zumba",C,kaiba gawg disipla bago taong sangkot droga mag-report ni-kanilang barangay kada lggo zba eastern police district chief sr supt romulo sapitula sukong drug personalities kusang lapit opisyal barangay bi-j rizal sabg lungsod abot katao sangkot iligal droga suko daluyong city ilalim profiling fingerprint examination suko sabi sapitula turg biktima talagang positibo benta gamit illegal drugs panpa suko bagong buhay iwas bawal gamot una pulis zba gawa covered court daluyong game ang sisayaw sukong drug personalities yagang uwi hangga tapos zba session sapitula tuwg lggo silang mag-report barangay sailalim zba exercise aniya tulong upang ma-detoxify
"PATAYAN VS ILLEGAL DRUGS, WALANG PUKNAT!",C,tuloy igting awtoridad huli tulak gamit bawal gamot buong metro manila katao bulagta hiwalay lugar muntlupa ynila aque quezon city taiwanese national arestado shabu las pi city muntilupa patay notorious tulak droga lab ano kipagbaril pulis arestu buy-bust operation makalawa gabi ilabas report supt criselda de guzm station anti-illegal drugs special operations task group said-sotg muntlupa city police kilala suspect jun vivo alyas bangus reem anong kilalang drug pusher purok extension brgy alabang muntlupa city upang aresto vivo operatiba said-sotg nggap buyer droga dakong alas- gabi brgy alabang sabg lungsod gitna benta droga agad tugu pulis bili shabu agad itong bunot baril putuk turang pulis nam tama kipagpalit putok suspect awtoridad lipas mutong palit putok duguang bulagta wala buhay suspect baclar aque city wala buhay tagpu pedicab driver hinalang tulak droga tama bala baril kataw hapon dalg-araw kuhang identification card kilala biktima marv toston alyas burdado anyos baclar sabg lungsod dakong alas-dos dalg-araw tanggap tawag residente opisyal barangay baclar hggil tagpo bangkay biktima papel iwan kataw saad tular pusher sta ana ynila tapos buhay hinalang drug pusher tapos kipagpalit putok tau manila police district mpd tangka itong arestu kilala sawg suspek conrado vero hustong gulang residente barangay sta ana tamo tama bala tau mpd sabing malib holdap kilala suspek tulak bawal gamot ituturing itong salot lipun qc kilalang laki lab pulis tapos sita ha-hinalang kilos subalit lab lapit pilit pulis ganti putok sawi bilis nam takas sama
Mag-ama bulagta sa pakikipagbarilan sa Batangas,C,bulagta ama tapos palag putuk tau batangas police ha sana warrant arrest ugnay ibang song sangkut bgy calicanto batangas city makalawa hapon alam dakong alas-dos hapon tungu sanib pwersa batangas police provincial office unahg suspek juli carpio agd sr anyos ano top provincial illegal drug personality priority targets ano lider gun-for-hire group nag-o-operate nd district batangas nauwi baril slang sidente anak juli carpio jr anyos alam ama sangkot ano matay biktimang ronnie dagle briones noong hunyo lipas taon rekober igat libreng pistol sachet shabu timbang gramo nauna rito bulagta top drug personality lobo batangas sado alas-siyete aga makalawa kilalang edw lontoc anyos bgy saguitsit lobo batangas
