2 BAGETS NAAKTUHANG NAGSHA-SHABU,C,"Kapwa dinampot ng mga awtoridad makaraang mahuli sa akto na umano’y ka-jamming at sumisinghot ng shabu ang isang 16-anyos na dalagita at isang 17-anyos na binatilyo kasama ang tatlong iba pa sa isinaga­wang buy-bust operation ng pulisya sa Valenzuela City, ­kamakalawa ng gabi.,Ayon kay Valenzuela City police chief Senior Supt. Ronaldo Mendoza, kapwa itinago na lang sa pangalan Nene at Boy ang dalawang menor-de-edad na agad naman itinurn-over sa Department of Social Welfare and Development (DSWD).,Habang ang tatlo pang suspek ay nakilalang sina Edward Orquero, 25, ng No. 4359 L. Bernardino St.; Arlie Jay Reponte, 23 ng Avocado St. kapwa ng G.T. De Leon Valenzuela City at Marjorie Valenzuela, 20 ng Bukidnon, Bagong Barrio, Caloocan City.,Kaagad inaresto ang suspek matapos nitong iabot ang plastic sachet ng shabu kay PO2 Rodrigo­ Pagarigan, Jr. na umaktong ‘buyer’ kapalit ng P200 marked money.,Lumilitaw na dakong alas-10:30 ng gabi nang ikasa ng mga operatiba ng Station Intelligence Branch (SIB) ang buy-bust operation sa pangu­nguna ni Chief/Insp. Jowi­louie Bilard sa bahay ng umano’y tulak na si Orquero kasunod ito ng mga impormasyon natatanggap ng mga ­awtoridad.,Isa sa mga operatiba ang nagkunwaring buyer­ at ng aktong inaabot ng suspek ang sachet ng shabu kay PO2 Rodrigo Pagarigan Jr. kapalit ng P200 marked money ay dito na dinampot ang suspek.,Habang isinasagawa ang operation ay nadiskubre ng mga operatiba ang isang bahay na ginaga­wang drug den kung kaya’t sinalakay ito at naaktuhan ang dalawang menor-de-edad at 3 pang mga suspek.,Narekober sa mga ito ang dalawang plastic sachet ng hinihinalang shabu at drug paraphernalia, ang mga suspek ay kinasuhan na ng kasong paglabag sa R.A 9165 Comprehensive Dangerous Drugs Act of 2002.",,
Rape-slay victim itinapon sa park,C,"Pinaniniwalaang ginahasa muna bago pinatay saka itinapon sa park ang isang hindi pa kilalang babae matapos na matagpuan ito ng mga bikers kahapon ng umaga sa bayan ng Basud, Camarines Norte.,Sa kasalukuyan ay inaalam pa ng pulisya ang pagkakakilanlan ng biktima na tinatayang nasa edad 25 hanggang 30-anyos, may taas na 5’2, katamtaman ang pangangatawan at may brace sa ngipin.,May saksak ito sa leeg na posibleng ikinamatay nito at hinihinalang ginahasa rin ito dahil sa nakitang sugat sa maselang parte ng katawan.,Base sa ginawang imbestigasyon ng Basud Philippine National Police (PNP), pasado alas-sais ng umaga nang makita ang bangkay ng babae sa madamong bahagi ng Bicol Natural Park ng mga bikers kaya agad itong ipinagbigay alam sa pulisya.,Lumalabas na nakababa hanggang hita ang maong na suot ng biktima kaya kita ang dumudugong kaselanan nito.,Lumalabas din sa imbestigasyon na posibleng hindi sa lugar ginawa ang krimen at itinapon lang ang katawan ng biktima sa park dahil sa wala namang makitang mga bakas ng dugo sa lugar ng insidente.,Sa kasalukuyan ay patuloy ang ginagawang im­bestigasyon ng awtoridad para sa agarang paglutas ng kaso.",,
"Naningil na landlord, sinakyod",C,"Nasa malubhang ka­lagayan ngayon ang isang landlord nang saksakin ng kanyang kasero dahil sa nakulitan ang suspek sa paniningil sa upa ng kuwarto ng biktima kamakalawa ng gabi sa Pasay City.,Sanhi ng tatlong tama ng saksak sa dibdib at likod ay patuloy pa ring nilalapatan ng lunas sa Pasay City General Hospital (PCGH) si Alselmo Saet, 42-anyos, binata, nakatira sa Block 17, Lot 17, Kamagong St., Brgy. 145, Zone 16 Pa­say City. Nakakulong naman sa Pasay City Police ang suspek na si Rogelio Torres Jr., 37, miyembro ng Sputnik Gang, nakatira sa naturang lugar.,Sa imbestigasyon ni PO2 Catalino Gazmen, ng Station Investigation and Detective Management (SIDMB) Branch, Pasay City Police, naganap ang insidente alas-7:45 ng gabi sa naturang lugar.,Pinuntahan ng suspek ang biktima sa inuupahan nitong silid para singilin sa upa nitong P2,000.00.,Dahil sa walang pera ang biktima ay humingi ito ng extension na nangakong magbabayad sa oras na magkapera ito. Subalit, hindi pumayag ang suspek at pinilit nitong magbayad na ang biktima na nauwi sa mainitan nilang pagtatalo.,Nang makahagilap ang suspek ng patalim ay dito na niya inunda­yan ng makailang beses na saksak ang biktima.",,
Brgy. captain todas sa adik,C,"Patay ang isang kapitan ng barangay matapos na pagbabarilin ito ng isang lalaking gumagamit ng iligal na droga kamakalawa ng hapon sa bayan ng Dosol, Sorsogon.,Dead on the spot sanhi ng tinamong anim na tama ng bala mula sa kalibre .45 na baril ang biktimang nakilalang si Joel Ombao, kapitan ng Barangay Tinagonan ng nabatid na bayan.,Samantala isang malawakang manhunt operation naman ang isinasagawa ng pulisya para sa agarang pagdakip sa suspek na si Edgardo Magtibay alyas ‘Edgar Garcia’, residente din ng nasabing barangay at sinasabing isa sa mga drug personality na sumuko sa pulisya dahil sa paggamit ng iligal na droga.,Sa ulat na ipinarating ng Donsol PNP sa Police Regional Office (PRO) sa Camp Simeon Ola, naganap ang insidente dakong alas-5:45 ng hapon habang nakatayo ang biktima sa isang tindahan malapit sa kanilang bahay sa Barangay Tinagonan nang dumating ang suspek na armado ng kalibre. 45 na baril at walang sabi-sabing pinagbabaril ang biktima.",,
5-anyos naimpeksyon sa stepdad,C,"Dinakip ang isang la­laki matapos akusahang nangmolestiya sa 5-an­yos na anak ng kinakasama nito na ikinaimpeksyon ng paslit sa Sta. Cruz, Maynila.,Kasong paglabag sa Republic Act 7610 o Anti-Child Abuse law ang suspek na nakilalang si Godfrey Calag, 26-an­yos, self-employed at resi­dente ng Street 30, Manila North Cemetery, Blumentritt Street, Sta. Cruz.,Sa ulat ni P/Supt. Santiago Pascual III, station commander ng Manila Police District (MPD)-Station 3 (Sta. Cruz), ini­reklamo ang suspek ng kinakasama nitong si Nene dahil sa pangmomolestiya nito sa anak ng ginang.,Base sa pahayag ng lola ng biktima, iniwanan sa kanya ang biktima ng ina ng bata upang magtrabaho at dito na umano nagkuwento ang bata na hinawakan ang ari nito ng amain.,Dahil dito, tiningnan ng lola ang maselang bahagi ng katawan ng paslit at dito’y nakitang namamaga ito at may lumalabas na mabahong katas.,Nagpasya ang lola na ipasuri sa doktor ang bata at dito nakumpirma ang kanyang hinala na minolestiya ang biktima matapos maimpeksyon bunsod ng pang-aabuso ng kanyang amain.",,
Carnapper-kidnapper suspect kritikal sa shootout,C,"Isang lalaking wanted sa kasong kidnapping at carnapping ang nasa malubhang kalagayan makaraang makipagbarilan sa operatiba ng pulisya habang isinisilbi ang warrant-of-arrest sa kanyang tahanan sa Brgy. Bagong Buhay II, San Jose del Monte City, Bulacan kamakalawa ng hapon.,Kinilala ni P/Senior Supt. Romeo M. Caramat Jr., acting Bulacan police director, ang suspek na si Fernando Francisco y Castillo alyas ­Enan, 33, may-asawa na nakatira sa nasabing barangay na nagtamo ng tama ng bala sa dibdib.,Ang nasugatang suspek na may kasong kidnapping at carnapping ay kaagad isinugod ng kanyang nakaengkuwentrong pulisya sa Sapang Palay District Hospital bago inilipat sa Bulacan Medical Center-Malolos City kung saan patuloy itong inoobserbahan habang walang iniulat na nasugatan o napatay sa PNP.",,
140 patay sa airstrike,C,"Patay ang nasa mahigit 140-katao habang sugatan pa ang 525 iba pa sa isinagawang airstrikes ng Saudi-led coalition na tumama sa isang funeral ceremony sa Sanaa, Yemen.,Ayon sa ulat ng Agence France-Presse (AFP), sinabi ng UN humanitarian coordinator sa Yemen na si Jamie McGoldrick, isinisisi umano ng Houthi rebels ang naturang pangyayari sa Saudi-led coalition.,Sinasabing ang nangyaring airstrike ay tinuturing bilang isa sa mga deadliest attacks magmula nang magsimula ang bombing campaign bilang suporta kay Y­emen President Abedrabbo Mansour Hadi.,Ngunit itinanggi naman ng Saudi-led c­oalition na ito ang may kagagawan sa naturang insidente sa pagsasabi na wala silang ope­rasyon sa lugar.",,
4 drug personality dinampot,C,"Apat na katao kabilang ang tatlong magkamag-anak ang dinakip ng awtoridad makaraang makumpiskahan ng droga, baril at granada nang salakayin ang kanilang tirahan sa Brgy. San Francisco, Bulakan, Bulacan kamakalawa.,Kinilala ng pulisya ang naarestong sina Marvin Martizano y Lopez at ang magkapatid na Jarvee at Jayvee Martizano y Tolentino at Reynaldo Dantes, pawang residente ng Brgy. San Francisco, Bulakan, Bulacan.,Ang apat na suspek ay nakadetine at nahaharap sa patung-patong na kaso makaraang makumpiska sa kanilang pag-iingat ang pitong pakete ng shabu, isang cali­ber .22 magnum at bala at isang hand grenade.,Dakong alas-tres ng hapon nang salakayin ng Bulakan PNP na armado ng Search Warrant na inisyu ng Malolos RTC ang tinitirhan ng mga suspek sa Brgy. San Francisco, Bulakan, Bulacan kung saan hindi na nakaporma ang mga suspek ng arestuhin matapos makum­piska sa kanila ang droga, baril at granada.",,
"Bakery inararo ng trak, 3 patay",C,"Tatlo ang patay habang 13 naman ang sugatan makaraang araruhin ng isang trak na mula pa sa P­ampanga ang isang bakery sa kanto ng Public Market corner Wenceslao St. Brgy. Poblacion, Balete Batangas kamakalawa ng umaga.,Kinilala ang mga nasawi na sina Joseph Pinto, 28-anyos, driver ng truck; Lorena Igle 51; at Serafin Solomon, 56, na kapwa nasa bakery ng maganap ang aksidente.,Dead-on-the-spot ang tatlo dahil sa mga pinsalang tinamo sa iba’t ibang bahagi ng katawan.,Batay sa report ng Balete Police, tinatahak ng drop side truck (RKB 343) na may lulang buhangin ang highway ng bigla umano itong mawalan ng preno.,Nawalan na umano ng kontrol sa manibela ang driver hanggang sa araruhin nito ang ba­kery na pag-aari ni Julius Agno.,Agad na tumalon ang dalawang pahinante ng truck na sina Regie Cabacungan at Kerwin Domingo na kapwa nagtamo ng mga sugat sa katawan.,Nasa lugar naman ng bakery ang 11 pang nasugatan na ngayon ay ginagamot pa sa iba’t ibang hospital sa Balete at Lipa City.",,
Ina sinakal ng anak,C,"Dahil lamang sa hindi pagkakaunawaan at maliit na pagtatalo, tinangkang patayin ng isang security guard ang kanyang sariling ina sa Brgy. Calumanguin, Gumaca, Quezon kamakalawa ng gabi.,Kinilala ang biktima na si Elisa Bandavia Alcaide, 43-anyos habang ang suspek naman ay ang kanyang anak na si Francis Glen Alcaide, 21-an­yos.,Batay sa report ng Gumaca Police, dakong alas-9:30 ng gabi, duma­ting ang suspek sa bahay ng kanyang nanay subalit sa ‘di malamang dahilan ay nagkaroon ng pagtatalo ang dalawa.,Ganun na lamang ang pagkabigla ng nanay ng sakalin ito ng anak at pagsusuntukin sabay pagsasabing papatayin niya ito.,Naawat naman ng mga nagrespondeng pulis ang suspek na kaagad ding dinampot matapos magreklamo at ipaaresto ng ina.,Sasampahan na nga­yon ng kaukulang kaso ang anak.",,
Pusher binaril habang natutulog,C,"Hindi na nagising sa kanyang pagkakatulog ang isang 34-anyos na miyembro ng Bahala na Gang at pinaghihinalaang drug pusher matapos pasukin sa kanyang tinutulugang kuwarto ng hindi nakikilalang suspek at barilin kahapon ng umaga sa Sta. Ana, Maynila.,Kinilala ni SPO2 Jonathan Bautista, imbestigador ng Manila Police District (MPD)-homicide section, ang biktimang si Fabie de Asis, 34, taga-2156 Road 15 Fabie Estate Sta. Ana, Maynila na may tatlong tama ng bala sa likurang bahagi ng katawan.,Naganap umano ang pamamaril dakong alas-5:40 ng madaling-araw sa kuwarto ni De Asis.,Nag-iwan pa ng kapirasong papel na may nakasulat na “drug pusher huwag tularan” sa tabi ng biktima bago tumakas ang suspek na sumakay sa naghihintay na motorsiklo sa labas ng bahay.,Sa imbestigasyon ng pulisya nabatid na hindi naman nakatira sa natu­rang kuwarto ang suspek at ginagawa umano itong tindahan ng shabu at doon na rin bumabatak ang mga parokyano nito.,Nakakuha ang mga pulisya ng drug paraphernalia at mga plastic ng ginamit na shabu.,Nabatid na walang pintuan ang kuwarto at may nakatabing lamang ditong lona kung saan dito nagkukuta ang biktima.",,
Binaril habang naghahanda ng tanghalian,C,"Hindi na nakain pa ng isang lalaki ang kanyang inihahandang tanghalian para sa kanyang sarili nang pagbabarilin ng mga ‘di nakilalang suspek sa Purok Riverside, Brgy. 1, Lucena City.,Kinilala ang nasawi na si Regie Cabana, 37-anyos at residente ng nasabing lugar.,Batay sa imbestigasyon ng Lucena Police, katatapos lamang mag-inuman ng suspek kasama ang dalawang barangay tanod na sina Euteguio Requintin at Alex Condes.,Matapos ang inuman, umalis na ang dalawang tanod at naghahanda na ng tanghalian ang biktima nang marinig na lang ng mga testigo ang tatlong magkakasunod na putok.,Nang usisain, nakita na lamang na nakahandusay na ang wala nang buhay na katawan ng biktima na naliligo sa sariling dugo.",,
Imam arestado sa droga,C,"Magkakatuwang na dinakma ng Cavite Provincial Intelligence Branch (PIB), Special Weapons and Tactics (SWAT) at Criminal Investigation Division Group (CIDG) na sangay ng lungsod, ang isang Imam na Muslim, matapos ang isinagawang buy-bust sa loob mismo ng nakaparadang sasakyan nito sa hypermarket, Brgy. Burol 1, Dasmariñas City, Cavite, bandang alas-10 ng umaga kahapon.,Kinilala ni PIB Chief P/Supt. Gil Torralba ang nasakoteng suspek na si Kalid Dematingcal y Gandambra ng Brgy. Datu Esmael sa nasabi ring lungsod. Nakabili umano ng isang bulto ng shabu na nagkakahalaga ng P7,000 ang operatiba kaya’t mabilis na itong pinosasan.,Kahit laglag na sa buy-bust ay inihain pa rin ng grupo ang search warrant laban sa suspek at nakuha pa sa bahay nito ang limang bulto ng shabu na nagkakahalaga ng higit P80,000.,Pansamantalang nasa kustodiya ng Cavite PIB ang suspek habang inihahanda ang kasong isasampa laban rito, kasama ring kinumpiska ang gamit nitong itim na Toyota Vios na may plate number NAI 724.",,
4 magsasaka pinatay sa inuman,C,"Literal na nadilig ng dugo ang masa­yang inuman ng pitong magsasaka nang basta na lang umanong mag-away-away ang mga ito sa hindi pa malinaw na kadahilanan at mauwi sa pananaksak at pamamaril na ikinasawi ng apat sa mga biktima sa isang Brgy. sa lalawigan ng Zamboanga del Sur, kamakalawa ng gabi.,Ayon sa Police Regional Office 9 (PRO-9) nakilala ang mga nasawi na sina Marcial Andamay, 30; ang umano’y mag-amang sina Emer Antokod Candong, 68 at Armelo Antokod y Salibulan, 20 at Jomar Macandas, pawang mga residente ng Brgy. Pisompongan, Midsalip ng nasabing lalawigan.,Ang mga biktima ay pawang nasawi sa lugar ng pinangyarihan dahil sa mga tinamong mga tama umano ng saksak sa iba’t ibang parte ng katawan at tama ng bala sa kanilang mga ulo., Habang nakilala naman ang mga nasugatan na sina Julieto Antokod 35, Rogen Salibulan, 18 at isang Tatong Salibulan sa nasabi ring lugar.,Lumilitaw sa inis­yal na report ng PRO-9, nangyari ang insidente sa Purok 1 Brgy. Pisompo­ngan, Midsalip, habang masayang nag-iinuman ang mga biktima at mga suspek.,Nang sa gitna ng kanilang masayang inu­man ay bigla nalang nagkaroon ng gulo na ikinasawi ng apat.,Patuloy ang ginagawang imbestigasyon ng mga awtoridad upang malaman kung ano ang tunay na motibo sa nasabing krimen.",,
2 Abu Sayyaf bombers timbog sa Zambo,C,"ZAMBOANGA CITY — Inanunsyo kahapon ng pulisya ang pagkakadakip sa 2 umanong Abu Sayyaf bombers matapos ang isang anti-terror operation sa Zamboanga City sa Mindanao.,Nasamsam sa dalawa ang halos kalahating kilo ng TNT, detonating cord at time fuse. Kinilala naman ng pulisya ang mga ito na sina Abdulatip Talanghati, 64 at Albashrie Talanghati at kasalukuyang iniim­bestigahan ng pulisya.,Parehong netibo ang dalawa ng bayan ng Luuk na kilalang kuta ng Abu Sayyaf sa Sulu province sa Muslim autonomous region.,Sinabi naman ni Superintendent Rogelio Alabata, regional police spokesman, nadakip ang dalawa noong Biyernes matapos na makatanggap ng intelligence report na nagpaplano ang mga ito na magpasabog sa Zamboanga.,Kabilang din umano si Abdulatip sa grupo ng Abu Sayyaf na siyang dumukot sa 21 mga European holiday smakers at Malaysian resort workers sa Sabah noong 2000. May bounty din si Abdulatip na P5.3-milyon sa kanyang ulo.,Pinuri naman ni Chief Superintendent Billy Beltran, ang regional police chief, sa pagkakadakip sa dalawa at maging ang mga parak na kasama sa operasyon.",,
"Indian, inambus ng tandem",C,"Isang Indian National ang nasawi makaraang tambangan at pagbabarilin ng riding-in-tandem criminals habang lulan ang biktima ng kanyang sasakyan sa Quezon City kamakalawa.,Sa report ng Quezon City Police District Station 10, nakilala ang nasawing biktima na si Gurdev Singh, 67, tubong Punjab India, at residente sa No. 1097 Salvador St., Jordan Plains Subdivision, Brgy. Sta. Monica, Novaliches.,Sa inisyal na imbestigasyon ni PO1 Regino Sta. Ane III, ng PS-10, nangyari ang insidente alas-4:45 ng hapon sa ­Panay Avenue kanto ng Sct. Borromeo, harap ng Bank of the Philippine Island, Brgy. South Triangle.,Sakay ang biktima ng kanyang Isuzu Crosswind (ZSE-825) nang biglang sumulpot ang mga suspek na sakay ng isang motorsiklo at sinabayan ang biktima mula sa driver side at saka pinagbabaril ng armadong backrider bago mabilis na nagsipagtakas habang ang biktima ay naiwanang nakasub­sob at duguan sa loob ng kanyang sasakyan na nagtamo ng bala sa panga at dibdib.,Agad namang nires­pondehan ng mga Barangay Public Safety Officer (BPSO) ng Brgy. South Triangle at isinugod ang biktima sa Capitol Medical Center subalit dakong alas-sais ng gabi ay tuluyan din itong binawian ng buhay.,Patuloy parin ang im­bestigasyon ng mga awtoridad upang malaman kung ano ang motibo at kung sino ang may kagagawan ng krimen.",,
"70-anyos pinagtripan ng 3 lasing, patay",C,"Isang 70-anyos na lolo na retiradong kawani ng Social Security System (SSS) ang napatay makaraang pagtulungang pagsasaksakin ng tatlong kalalakihan na pawang nasa ilalim ng espiritu ng alak nang makursunadahang pagnakawan ang biktima matapos itong bumili ng saging sa tindahang katabi ng kanyang bahay sa Mestiza St., Barangay San Agustin, Hagonoy, Bulacan, kamakalawa ng gabi.,Kinilala ni P/Supt. Herly Bruno, Hagonoy Police Chief, ang biktimang si Anselmo Espiritu, ng Barangay San Agustin ng nasabing bayan na isinugod ng kanyang mga kamag-anak sa pagamutan ngunit nasawi rin ito bu­nga ng apat na malalalim na saksak sa dibdib.,Nadakip naman agad ang mga suspek na kapit-bahay ng matandang biktima na sina Armando Arellano, Ryan Alvarez at Melnard Garcia.,Ang dalawa sa ­tatlong suspek ay kaagad nasa­kote ng rumespondeng Hagonoy Police ­habang nakorner naman sa follow-up operation sa Quiapo, Maynila ang suspek na si Garcia na pawang nahaharap nga­yon sa kasong robbery at murder, at nakadetine sa Hagonoy Municipal Jail.,Nakumpirmang ang mga suspek ay guma­gamit ng droga at sumu­render na rin sa awtoridad kamakailan dahil sa paggamit ng droga.,Nakursunadahan lamang nila ang biktima na pinagtulungang saksakin at tangkang pagnakawan.",,
